Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Colombia,COL,..,3.67753978883477,3.87938237350399,2.66064308600313,1.83670750916743,2.73063407496436,5.28794655440469,5.99155482165434,6.1150731373161,6.76150435009065,4.41806790292161,3.26184745557619,5.50477980400798,4.28476749862558,5.24942947402934,4.91623882206032,4.11605393820926,3.8921578530712,3.39560032586864,3.32306859546803,5.10651008101487,3.88190667112605,1.77772590953517,2.73381916889447,3.33785844525913,2.45840710131644,1.97474697806702,2.64554299326416,3.01799382608553,3.22832002227983,6.06585037196418,4.81843319385839,3.05693578445913,4.5200940388593,2.33134057968157,3.14631261685578,2.81605648007111,2.62125454300447,1.85267807530811,3.00820081084897,3.66200126254021,3.44767992732033,1.73665771005261,2.01149071115915,3.13553393543835,3.6267286423634,4.27484507947018,1.09109735479191,0.833580544773274,0.889590937780233,0.677149468713729,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Comoros,COM,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,"Congo, Dem. Rep.",COD,..,0.748707832890404,0.934202287131507,0.577883404166591,0.321184606643952,0.353079115458617,1.11000896791867,1.4630795671971,1.80395364828146,2.12564794908497,1.78642479026989,1.42740375456951,2.63573097055369,2.38862428398394,2.22506482346688,2.17591973815695,1.71703364038877,1.14839315664025,1.16557102929372,1.43157607240718,0.89797095706031,1.45914082798544,0.618500957264001,1.79163318657703,2.39412557480176,1.83080636941688,1.31313229851135,0.848609415543025,1.27217566461618,1.00904142436888,2.05040129124461,1.54437591885297,0.978452784862143,1.55717719248098,0.634630565437962,2.15653729659405,1.94310716683557,0.722261610629126,0.270468032414045,0.573711663053964,1.04201587893894,1.03609104761076,0.463847861625484,0.584045165136602,0.380947293906746,0.00751371334015505,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,"Congo, Rep.",COG,..,43.4495768112418,42.7798150678934,27.8517808516309,13.3869137849764,13.1159799304841,28.3730241724863,32.2879790461471,41.8280615739361,52.302794761194,43.7964569719224,34.3556981869446,53.106605294832,46.0059370260464,55.4577666113589,48.9211128238847,40.5154889059158,28.8946320090941,35.2055137569666,39.3437264677285,54.2565892874993,35.3457733965281,19.3818490252282,37.2714167069988,36.3268711483926,29.2568860718915,30.5093063897887,35.0376636805351,22.932622378456,19.8875031027493,36.7857742931607,32.1610213208082,17.7839031742516,19.8818494071555,10.021621501408,25.0584783530239,25.3512458990825,15.7785481196399,6.56189567218043,14.3514898072359,26.9441110823685,35.3721600488567,16.7186079644202,13.8392872074912,15.3676407241497,12.7008266068122,22.3261738773374,0.906267008812124,0,0.00186249194620516,0,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Costa Rica,CRI,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Cote d'Ivoire,CIV,..,1.0475005420051,1.11615729662393,0.851773088625502,0.503856573909614,0.432285326567572,2.02883689102359,2.82844512116057,3.74121484107974,4.24366106005345,3.22832240239755,2.8699495698531,6.35701952837919,4.60610097104967,5.59502139872057,3.00810986504107,1.31468664463742,0.577813062158449,0.434172599019037,0.435666145306133,0.707246695988132,0.378704141585861,0.227149499574175,0.616721880942033,0.607071222971518,0.251199577945932,0.238057982537579,0.0164500849228048,0.0541419708825705,0.0661176023880644,0.122465763441728,0.101996817482021,0.338185061820786,0.665259884925887,0.350608615020566,1.88679731653779,1.88298759963655,1.06954513188454,0.190935322561378,0.298553992092849,0.0737043528790064,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Croatia,HRV,..,0.296795321132013,0.334283902018505,0.232557568574777,0.160805469748395,0.192505381690956,0.342010470381035,0.412235100964632,0.470074740410988,0.54753455808131,0.420974470817938,0.299109470425361,0.39381442358396,0.365750584215169,0.398166459900792,0.385514060437472,0.331552862564172,0.296143198668667,0.431075440045493,0.396134531729142,0.601209362291347,0.310772320706446,0.0856889904509591,0.389611188323393,0.517004702154527,0.416419559797371,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Cuba,CUB,..,..,0.688508776557704,0.441582236435881,0.295390626599024,0.447435372349953,1.28630537185785,1.49824281729891,1.70840633441922,1.90121461229817,1.32935929834072,0.876791966160222,1.94775771420111,1.43325437105477,1.57883410651388,1.67206987788607,1.38229452874697,1.04581698229765,0.810628262834624,0.852640164923498,0.996062793267943,0.534952273358435,0.271877491999732,0.518678884505144,0.612688995474945,0.325843464658557,0.295902616890589,0.343194845974646,0.288972017683738,0.212560939402336,0.31802241400578,0.25983589381356,0.172319472121141,0.302503504153217,0.19715222569625,0.444970958676642,0.388534922478988,0.347239602993409,0.234387473675627,0.310420799372805,0.234443900852717,0.340891773323972,0.147693927545936,0.171244351646819,0.204135863450721,0.199184147459021,0.204460592393719,0.0380069414446301,0.0229384960966961,0.0174936591078721,0.00690730854899238,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Cyprus,CYP,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Czech Republic,CZE,..,0.00873726131668484,0.0133996113282739,0.00925109435308507,0.00723744405143901,0.0103795484467685,0.0259115135694711,0.0292373482592625,0.0331108632613805,0.0330172571827512,0.0253790517059843,0.0224500537286272,0.040476529086924,0.0364671808733214,0.0439132688113476,0.04911436272571,0.0377047104096145,0.0344332215606521,0.0295738534808318,0.0233457835183716,0.0331606541550646,0.0144305548624278,0.00384620841767715,0.0148051671470647,0.0161133174831878,0.0123864685210158,0.0122375565255346,0.0135165534331843,0.0120728566673263,0.0110928310542393,0.0126593937397745,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Denmark,DNK,..,0.396754908398398,0.487574099231143,0.386064204517935,0.272864660271306,0.393694127287608,0.846549890677632,1.03218108090394,1.37434542981435,1.48474876901983,1.15672710814128,0.856280566638293,1.59890080596674,1.36063561679001,1.56646525925457,1.53125423065936,1.13747360258984,0.908520181307807,0.943507732755092,0.904710523391583,1.28655078167388,0.427624413996473,0.0955989766438697,0.370711591571887,0.393271618840535,0.254073888850221,0.26840479865232,0.289145771652525,0.261275276595392,0.24248141575024,0.446993446767964,0.368639092905526,0.190733416469532,0.261682934272068,0.155724798162434,0.433828617961103,0.351841223907166,0.297845191292742,0.159939415024381,0.125058816097938,0.0566869585963431,0.0600768473971772,0.028307370224983,0.0421309500131629,0.017507002778762,0.0129354378000031,0.0110258656628057,0.00229229941492805,0.000781768518769566,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Djibouti,DJI,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Dominica,DMA,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Dominican Republic,DOM,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Ecuador,ECU,..,6.67526187158023,7.16952940208055,4.96579217054671,3.21809681781414,4.35154351318443,11.0959578342878,12.538186564482,13.7669818160141,15.5888847386406,11.2686324511459,8.76804380622214,18.5139519211652,16.6551537249759,18.4560686466549,17.4868170658544,13.1567491318744,8.63367314877931,7.92942492749731,9.0894674458504,16.0247707288912,7.59182532366074,3.02374835256296,6.03943856066783,8.02843928349959,6.18256687138276,5.63854113286905,6.97612676048047,7.07417722350619,6.49932475924483,12.1710549784739,9.39527127845528,7.30266592658596,5.28999284617309,5.08161770080266,9.83894368751804,9.49609036076989,8.88269650454395,5.19621949453975,7.56991633379009,10.6599385324275,11.2739983475864,4.99018423591861,4.50069582721881,6.46775615055158,6.03060135619816,8.10600189529723,3.1459122691652,0.87512650336366,0.0451237565394753,0.0301503573730051,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,"Egypt, Arab Rep.",EGY,..,4.01867897043529,5.57027592677831,4.21318838287073,2.33534339866382,3.09191117158221,6.51553588557405,7.65303741882722,8.20636961437552,9.58088771505573,7.1172767950535,6.12087581861939,11.8988203520751,10.5732077093059,12.1104694926583,12.3197466406442,10.2484733050594,8.03668246163229,6.50277593970505,5.65886201199407,7.16153804465908,5.17896702913769,3.56132765686184,6.33708257828165,8.76795566653426,7.87977090986394,8.21334225395961,9.97763157889947,11.6430068887936,12.329825161041,17.6309075482146,14.1551183243918,11.246766020146,12.4081537278453,7.98343567033258,18.3704973437793,20.2794378204168,20.0558718228068,20.2414242953343,28.3268452480613,32.5722707108118,29.8218035410393,14.4911441636879,12.5575581369735,10.0263511041122,7.4472765661639,6.10789222946465,1.50062937424272,1.56055008773366,1.74880151578067,1.57202827389738,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,El Salvador,SLV,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Equatorial Guinea,GNQ,..,22.2649239155296,22.6621931672577,17.8451745796985,12.0868644190594,12.6779826764327,23.7693411660534,29.451677275865,34.1511967538713,35.4397363627654,33.5149368314155,25.9717390591802,44.6843202365475,47.5713949933196,54.5808668617728,..,..,..,..,..,..,51.323955502784,32.0457983103588,45.6866474584333,33.7498554434467,12.1307999911071,14.4397676669939,12.0248377779564,4.77111188736803,0.312498858832197,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Estonia,EST,..,0.287821726507261,0.354408455792169,0.267928594139429,0.208426804868543,0.28292985399631,0.57771570945293,0.815190543570633,1.17752344112946,1.73045172695965,1.11397929863911,0.613390191409075,0.695854596864874,0.333485269095358,0.171004701574556,0.153676248088354,0.10850013595403,0.0979698230600907,0.0553741212990242,0.0672413910088729,0.122562338111821,0.0480448164533078,0.0136476302037557,0.0590998432777041,0.0721819014729436,0.048181943867351,0.040861794408498,0.0456664561394678,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Eswatini,SWZ,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Ethiopia,ETH,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Faroe Islands,FRO,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Fiji,FJI,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Finland,FIN,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,France,FRA,..,0.0071993579666598,0.00839532670473376,0.00542054871380485,0.00400561043774641,0.00516326662929447,0.00963126111051304,0.0113306783146245,0.0133304708385836,0.0141761697813949,0.010217946227573,0.00700930486848188,0.0131433268445118,0.0104228445731241,0.0118910727397097,0.0103547169436101,0.00808460822663132,0.00704369499660102,0.00818357210078162,0.00868832052868542,0.0123858605810762,0.00519866903740374,0.00163144344961084,0.00686632846844536,0.00953670184187806,0.00793226122860586,0.00912669663817916,0.0103563203495489,0.0105316345560543,0.0110510085753496,0.0245458523109356,0.0234576754539238,0.0150973711957861,0.0214215747434185,0.0144154729113247,0.0409528304620947,0.0291814506349333,0.0262601499006852,0.0165203598663619,0.0284952313094053,0.0249141781827164,0.02080248190297,0.009507140210997,0.0107045418576033,0.0111531629342509,0.0100392913007798,0.014382003518647,0.00224844847736965,0.00133355391454832,0.00131338726196103,0.00122893279356829,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Gabon,GAB,..,18.801320629744,20.3241711384062,15.4017300927453,8.96496160171201,9.92843431904696,24.0855688123912,29.8903924872392,35.407983214241,36.1068706453522,31.3842466190885,24.1843654725049,41.6456345000746,35.3799315785469,36.9308357360533,36.6371793087015,25.7989142914961,17.2960168758735,21.1316648112541,23.8477849752218,40.9765991512551,22.1825165331786,11.238620685047,26.7804788427429,29.7963919515413,25.32959994356,22.8171058420503,26.0160161643483,21.426052083181,18.8735582543853,29.9767342698877,24.7236525435732,11.9840622792563,17.6087672663286,7.83018922483311,24.214163370036,21.0337371761781,14.7213860740761,6.92195701233844,14.0611280863802,30.667956846181,50.1951949183491,27.1539805716626,26.3255017049861,21.0723904532985,28.9060886535301,35.7138062764364,2.51878479965062,0,0.67163514968281,0,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,"Gambia, The",GMB,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Georgia,GEO,..,0.0308381285087134,0.0514652584208849,0.0366410119335748,0.0310599489539284,0.0402741766213419,0.0875193973280191,0.111090663168382,0.130396077806272,0.153676528383354,0.127277995559935,0.0981174257096951,0.162450185518913,0.156052639045588,0.211808055465737,0.222797322135586,0.279348171680882,0.377850147716452,0.197752010214242,0.263434836763083,0.417155562729042,0.165439519210614,0.0468705099006975,0.213565253459162,0.29310919565611,0.0939470119409057,0.0830439533838099,0.0766750331806574,0.18294419879211,0.142047574419505,0.245139185594701,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Germany,DEU,..,0.0132206736871066,0.0157655694347951,0.0112742657505714,0.00825279046004113,0.0109669742178985,0.0226736713877849,0.0283809587113589,0.0327006954737233,0.0322281678137286,0.0220669914923088,0.0170888919665281,0.0321120773670699,0.0276966537824576,0.0292765709788667,0.0262475069758659,0.0181992348027563,0.0160719380715049,0.0155602073859104,0.0145856781345061,0.0190886841460474,0.00643168621590608,0.00188110267958084,0.00715933016823794,0.00822146216074132,0.00577418833713736,0.00609534012002313,0.00736130202151497,0.00788278738231641,0.00874583738382517,0.021233330681547,0.020490024211293,0.013150765998783,0.0180385106594797,0.0145516819851357,0.0516504593083591,0.0500216298525858,0.0456182260825438,0.0317143813667597,0.0584946559179304,0.0664564614308024,0.0580979666831975,0.0298788848202134,0.0385502038316183,0.042154220520347,0.0417211304295861,0.0534307629337249,0.00799073042136967,0.0043983446381221,0.00354266306275913,0.00267531040027932,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Ghana,GHA,..,4.69608772419559,4.61383574233906,2.95914322668603,1.0663203888964,1.41083395629252,3.90045675662304,3.75086986582814,5.01855488425267,5.29883507951631,0.409620123527054,0.278702055580213,0.546759900926959,0.436058714464159,0.47194248979696,0.736161183059543,0.660937877473901,0.427881759192981,0.509514451608819,0.584349307014928,0.926094805118173,0.242874429671575,0.0957368358475184,0.279490442026571,0.398489353775732,0.213082234187397,0.0748386478890149,0.0974594004773681,0.0690404763784129,0,0,0,0,0,0.00840922420178167,0.104386667277514,0.216277220241856,0.156750053611211,0.0795523923387158,0.170353904556806,0.337434711945162,0.355980628935321,0.0699492213209938,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Greece,GRC,..,0.0219470456490291,0.0281013749559182,0.0125436382637823,0.00979701289994661,0.00413584254637697,0.0087778511231671,0.0103440796193605,0.0149594921110724,0.0138389945681755,0.0116420611794206,0.00367600734087355,0.00554937506726338,0.00546485018347693,0.00862572538477031,0.011477777021051,0.00864487295563194,0.00754664597304183,0.00933699636557804,0.0157025789854479,0.0212306315531789,0.000606617481396304,0.00319620044263725,0.0177397271230256,0.0194573639114862,0.016616674404136,0.0199097885695658,0.02491531124948,0.0284639645836413,0.0361782003480194,0.0782563499199664,0.0794470865110955,0.0632196367831219,0.112544341617632,0.0821893068685293,0.236848217438197,0.239566341339287,0.203960516740674,0.109267109585168,0.0788424839062652,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Greenland,GRL,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Grenada,GRD,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Guam,GUM,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Guatemala,GTM,..,0.154707855276526,0.195389082924968,0.131096207693517,0.0868416340448992,0.126216836734229,0.353453541734119,0.427077405353589,0.505067263214402,0.568414772697543,0.46655279300588,0.404029412648847,0.899255465874008,0.770633613152415,1.07444353778042,0.85993735687738,0.753579225649292,0.682981868331864,0.49863723613867,0.608944585984557,0.796118392944576,0.501358456430725,0.276588434712433,0.394431074388494,0.418219676918243,0.25019644518628,0.224005751180205,0.236139092357474,0.183381615713469,0.172703317458526,0.340233119608812,0.222625839214891,0.120682477809456,0.239251935924406,0.183457288817064,0.185134705048819,0.328762405770793,0.496989325134487,0.338045692162961,0.454186593525697,0.592541355333159,0.400500213534252,0.104301217432966,0.0297667305448921,0.0217339698352184,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Guinea,GIN,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Guinea-Bissau,GNB,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Guyana,GUY,..,0.715417738487716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Haiti,HTI,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Honduras,HND,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,"Hong Kong SAR, China",HKG,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Hungary,HUN,..,0.14584700513652,0.145104127646442,0.0908437181679472,0.0649221719310625,0.0724506271471444,0.146273773521645,0.176383869828392,0.221260873996365,0.208496753601912,0.163075740319722,0.12644548568631,0.198036718084193,0.162836410721043,0.197780733390152,0.180806783299914,0.167000121965087,0.157802992845473,0.161764000059843,0.216710222458122,0.332620907379399,0.126992719335077,0.0379501753160511,0.209350025141848,0.24577822303357,0.190521961249874,0.201201960003119,0.20935663533133,0.216826053749224,0.232587750688261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,Iceland,ISL,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,India,IND,..,0.361661241412944,0.452287396567616,0.322149817012347,0.234217169265814,0.3540142067224,0.92737789252637,1.15407493829417,1.30383346407911,1.34255098730505,0.81198356421389,0.67767797546358,1.59635695840249,1.18583276389173,1.38968881727439,1.27830203489259,1.03918368256916,0.874924008010724,0.877973862741386,0.866374080037777,1.18782781170383,0.720579179338126,0.491262136749412,0.909366574756865,1.00564727404273,0.932049987469928,0.778815415405507,0.890831445057093,0.957900524990596,1.12670655718965,1.74113480848653,1.43029049332099,0.816061445928836,1.11670365786069,0.970967535804751,2.06835031892854,1.76405234292623,1.70269296268345,1.36763433987207,1.60019651790379,1.02444635280289,1.5309493572749,0.640819442463535,0.642377646488868,0.540924106018268,0.403996749617165,0.181398290120462,0.0562223815724136,0.0465208429112227,0.0566911469888178,0.0460687870963238,..,..,..,..,..,..,..,..,..,..
